movie_id,old_title,title,clean_title,poster_info,imdb_url,poster_url
782,Little Odessa (1994),Little Odessa,little odessa,"(782, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MzUyNzc5OV5BMl5BanBnXkFtZTcwODc4OTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MzUyNzc5OV5BMl5BanBnXkFtZTcwODc4OTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
783,Milk Money (1994),Milk Money,milk money,"(783, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDQ3NzU4NV5BMl5BanBnXkFtZTcwNTA1MTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDQ3NzU4NV5BMl5BanBnXkFtZTcwNTA1MTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
784,Beyond Bedlam (1993),Beyond Bedlam,beyond bedlam,"(784, 'manual')",http://www.imdb.com/title/tt0106402/,manual
785,Only You (1994),Only You,only you,"(785, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMmEzOWI2YTUtMDNkNS00MDRlLWFmMTctNDAyNTdiYjU5MDZiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR9,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmEzOWI2YTUtMDNkNS00MDRlLWFmMTctNDAyNTdiYjU5MDZiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR9,0,182,268_AL_.jpg"
786,"Perez Family, The (1995)",The Perez Family,the perez family,"(786, 'manual')",http://www.imdb.com/title/tt0114113/,manual
787,Roommates (1995),Roommates,roommates,"(787, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNjMzMTkzN15BMl5BanBnXkFtZTcwOTY4NzkyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNjMzMTkzN15BMl5BanBnXkFtZTcwOTY4NzkyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
788,Relative Fear (1994),Relative Fear,relative fear,"(788, 'https://images-na.ssl-images-amazon.com/images/M/MV5BYTAyMDBkYTgtNzNhOC00ZWFmLWFlYjEtMzA0MGY4MDEwZjM2XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTAyMDBkYTgtNzNhOC00ZWFmLWFlYjEtMzA0MGY4MDEwZjM2XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg"
789,Swimming with Sharks (1995),Swimming with Sharks,swimming with sharks,"(789, 'manual')",http://www.imdb.com/title/tt0114594/,manual
790,Tommy Boy (1995),Tommy Boy,tommy boy,"(790, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
791,"Baby-Sitters Club, The (1995)",The Baby-Sitters Club,the baby-sitters club,"(791, 'manual')",http://www.imdb.com/title/tt0112435/,manual
792,Bullets Over Broadway (1994),Bullets Over Broadway,bullets over broadway,"(792, 'https://images-na.ssl-images-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
793,Crooklyn (1994),Crooklyn,crooklyn,"(793, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzI2OTYzM15BMl5BanBnXkFtZTYwOTM4Mjg5._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzI2OTYzM15BMl5BanBnXkFtZTYwOTM4Mjg5._V1_UX182_CR0,0,182,268_AL_.jpg"
794,It Could Happen to You (1994),It Could Happen to You,it could happen to you,"(794, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NzUyMjMwMF5BMl5BanBnXkFtZTYwODEwMzc5._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NzUyMjMwMF5BMl5BanBnXkFtZTYwODEwMzc5._V1_UX182_CR0,0,182,268_AL_.jpg"
795,Richie Rich (1994),Richie Rich,richie rich,"(795, 'manual')",http://www.imdb.com/title/tt0110989/,manual
796,Speechless (1994),Speechless,speechless,"(796, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMGZiN2M4NjEtYTJmZC00ZGYxLTlkNjQtODc3M2Q2YzYyMjRjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGZiN2M4NjEtYTJmZC00ZGYxLTlkNjQtODc3M2Q2YzYyMjRjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
797,Timecop (1994),Timecop,timecop,"(797, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2OTg2MDY5M15BMl5BanBnXkFtZTcwNTIwOTM4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2OTg2MDY5M15BMl5BanBnXkFtZTcwNTIwOTM4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
798,Bad Company (1995),Bad Company,bad company,"(798, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MjIyODk5N15BMl5BanBnXkFtZTcwMjQyNTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MjIyODk5N15BMl5BanBnXkFtZTcwMjQyNTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
799,Boys Life (1995),Boys Life,boys life,"(799, 'manual')",http://www.imdb.com/title/tt0112570/,manual
800,In the Mouth of Madness (1995),In the Mouth of Madness,in the mouth of madness,"(800, 'manual')",http://www.imdb.com/title/tt0113409/,manual
801,"Air Up There, The (1994)",The Air Up There,the air up there,"(801, 'manual')",http://www.imdb.com/title/tt0109067/,manual
802,Hard Target (1993),Hard Target,hard target,"(802, 'https://images-na.ssl-images-amazon.com/images/M/MV5BODQxMzY3MTY0MF5BMl5BanBnXkFtZTcwNTg2MDgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQxMzY3MTY0MF5BMl5BanBnXkFtZTcwNTg2MDgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
803,Heaven & Earth (1993),Heaven & Earth,heaven & earth,"(803, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMTMyMTY3Ml5BMl5BanBnXkFtZTcwMTMyMzMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMTMyMTY3Ml5BMl5BanBnXkFtZTcwMTMyMzMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
804,Jimmy Hollywood (1994),Jimmy Hollywood,jimmy hollywood,"(804, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMzgxMjk2MzEzNV5BMl5BanBnXkFtZTcwMTU3ODYyMQ@@._V1_UY268_CR20,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzgxMjk2MzEzNV5BMl5BanBnXkFtZTcwMTU3ODYyMQ@@._V1_UY268_CR20,0,182,268_AL_.jpg"
805,Manhattan Murder Mystery (1993),Manhattan Murder Mystery,manhattan murder mystery,"(805, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMWM5MGZiZDAtMWE0Ny00MjY3LWJlOWItNjY4MmI4NDAyM2NhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWM5MGZiZDAtMWE0Ny00MjY3LWJlOWItNjY4MmI4NDAyM2NhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
806,Menace II Society (1993),Menace II Society,menace ii society,"(806, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyOTA5NzgzMl5BMl5BanBnXkFtZTgwMjgwNTcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyOTA5NzgzMl5BMl5BanBnXkFtZTgwMjgwNTcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
807,Poetic Justice (1993),Poetic Justice,poetic justice,"(807, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTM3NzYxOF5BMl5BanBnXkFtZTYwMzMwNTU5._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTM3NzYxOF5BMl5BanBnXkFtZTYwMzMwNTU5._V1_UX182_CR0,0,182,268_AL_.jpg"
808,"Program, The (1993)",The Program,the program,"(808, 'manual')",http://www.imdb.com/title/tt0107889/,manual
809,Rising Sun (1993),Rising Sun,rising sun,"(809, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTVkMGUwN2UtZjI4MS00YWU0LWI2NjAtOTc1MmMzMzkxZTUwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTVkMGUwN2UtZjI4MS00YWU0LWI2NjAtOTc1MmMzMzkxZTUwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg"
810,"Shadow, The (1994)",The Shadow,the shadow,"(810, 'manual')",http://www.imdb.com/title/tt0111143/,manual
811,Thirty-Two Short Films About Glenn Gould (1993),Thirty-Two Short Films About Glenn Gould,thirty-two short films about glenn gould,"(811, 'manual')",http://www.imdb.com/title/tt0108328/,manual
812,Andre (1994),Andre,andre,"(812, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxYTA3NzktYjlhYy00N2NlLTg0YjQtNzA1MTFkODhlODEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxYTA3NzktYjlhYy00N2NlLTg0YjQtNzA1MTFkODhlODEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
813,"Celluloid Closet, The (1995)",The Celluloid Closet,the celluloid closet,"(813, 'manual')",http://www.imdb.com/title/tt0112651/,manual
814,"Great Day in Harlem, A (1994)",A Great Day in Harlem,a great day in harlem,"(814, 'manual')",http://www.imdb.com/title/tt0109934/,manual
815,One Fine Day (1996),One Fine Day,one fine day,"(815, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNDdhMjgxODQtZjNhNS00YjZiLWFmYTAtODZmM2RhM2M3YmIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDdhMjgxODQtZjNhNS00YjZiLWFmYTAtODZmM2RhM2M3YmIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
816,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh,candyman: farewell to the flesh,"(816, 'https://images-na.ssl-images-amazon.com/images/M/MV5BZDA2ZWE2YTctN2JiNi00NjdmLThhYWQtN2JjY2M4MTNhM2I5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDA2ZWE2YTctN2JiNi00NjdmLThhYWQtN2JjY2M4MTNhM2I5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
817,Frisk (1995),Frisk,frisk,"(817, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMjQzMzMxN15BMl5BanBnXkFtZTcwODc0OTgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMjQzMzMxN15BMl5BanBnXkFtZTcwODc0OTgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
818,Girl 6 (1996),Girl 6,girl 6,"(818, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMjE2NTcxN15BMl5BanBnXkFtZTcwMTMzMzIzMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMjE2NTcxN15BMl5BanBnXkFtZTcwMTMzMzIzMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
819,Eddie (1996),Eddie,eddie,"(819, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDE4NzIyMl5BMl5BanBnXkFtZTYwMTgxNTg5._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDE4NzIyMl5BMl5BanBnXkFtZTYwMTgxNTg5._V1_UX182_CR0,0,182,268_AL_.jpg"
820,Space Jam (1996),Space Jam,space jam,"(820, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NDg1NTgwOV5BMl5BanBnXkFtZTcwODAwNDAwMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NDg1NTgwOV5BMl5BanBnXkFtZTcwODAwNDAwMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
821,Mrs. Winterbourne (1996),Mrs. Winterbourne,mrs. winterbourne,"(821, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NzQ5MjIxNl5BMl5BanBnXkFtZTcwNTQ1MzIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NzQ5MjIxNl5BMl5BanBnXkFtZTcwNTQ1MzIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
822,Faces (1968),Faces,faces,"(822, 'manual')",http://www.imdb.com/title/tt0062952/,manual
823,Mulholland Falls (1996),Mulholland Falls,mulholland falls,"(823, 'https://images-na.ssl-images-amazon.com/images/M/MV5BOTcwMDE3MTQ5OV5BMl5BanBnXkFtZTcwMzA0MDQ1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTcwMDE3MTQ5OV5BMl5BanBnXkFtZTcwMzA0MDQ1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
824,"Great White Hype, The (1996)",The Great White Hype,the great white hype,"(824, 'manual')",http://www.imdb.com/title/tt0116448/,manual
825,"Arrival, The (1996)",The Arrival,the arrival,"(825, 'manual')",http://www.imdb.com/title/tt0115571/,manual
826,"Phantom, The (1996)",The Phantom,the phantom,"(826, 'manual')",http://www.imdb.com/title/tt0117331/,manual
827,Daylight (1996),Daylight,daylight,"(827, 'https://images-na.ssl-images-amazon.com/images/M/MV5BOGE5MDkxYzktODU4OS00Yjc4LTk5MjktYzlkY2RjMGVlNjU0XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_UY268_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE5MDkxYzktODU4OS00Yjc4LTk5MjktYzlkY2RjMGVlNjU0XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
828,Alaska (1996),Alaska,alaska,"(828, 'https://images-na.ssl-images-amazon.com/images/M/MV5BYzk5OTNiMTQtNjliMi00MzFlLTkzNDYtZjc1MGZiOGJhZWNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzk5OTNiMTQtNjliMi00MzFlLTkzNDYtZjc1MGZiOGJhZWNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
829,Fled (1996),Fled,fled,"(829, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMjY0NjM4N15BMl5BanBnXkFtZTcwOTg3NjczNA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMjY0NjM4N15BMl5BanBnXkFtZTcwOTg3NjczNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
830,Power 98 (1995),Power 98,power 98,"(830, 'manual')",http://www.imdb.com/title/tt0114170/,manual
831,Escape from L.A. (1996),Escape from L.A.,escape from l.a.,"(831, 'https://images-na.ssl-images-amazon.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
832,Bogus (1996),Bogus,bogus,"(832, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNjg2ODMzNV5BMl5BanBnXkFtZTcwNzI0OTQyMQ@@._V1_UY268_CR20,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNjg2ODMzNV5BMl5BanBnXkFtZTcwNzI0OTQyMQ@@._V1_UY268_CR20,0,182,268_AL_.jpg"
833,Bulletproof (1996),Bulletproof,bulletproof,"(833, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyOTQ5NzQwM15BMl5BanBnXkFtZTcwNTQzMjgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyOTQ5NzQwM15BMl5BanBnXkFtZTcwNTQzMjgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
834,Halloween: The Curse of Michael Myers (1995),Halloween: The Curse of Michael Myers,halloween: the curse of michael myers,"(834, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ3MjgzMWMtMjJhMy00MmVjLTllMzMtMWVjMmMxNTIzNWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ3MjgzMWMtMjJhMy00MmVjLTllMzMtMWVjMmMxNTIzNWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
835,"Gay Divorcee, The (1934)",The Gay Divorcee,the gay divorcee,"(835, 'manual')",http://www.imdb.com/title/tt0025164/,manual
836,Ninotchka (1939),Ninotchka,ninotchka,"(836, 'https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ1ZDg5MjctZmNkNC00M2E5LTgyMjEtMjg0NDVjMTBiZjFhXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ1ZDg5MjctZmNkNC00M2E5LTgyMjEtMjg0NDVjMTBiZjFhXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UY268_CR2,0,182,268_AL_.jpg"
837,Meet John Doe (1941),Meet John Doe,meet john doe,"(837, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMzQ4OTM4M15BMl5BanBnXkFtZTgwMDkxOTYyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMzQ4OTM4M15BMl5BanBnXkFtZTgwMDkxOTYyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
838,In the Line of Duty 2 (1987),In the Line of Duty 2,in the line of duty 2,"(838, 'manual')",http://www.imdb.com/title/tt0091229/,manual
839,Loch Ness (1995),Loch Ness,loch ness,"(839, 'manual')",http://www.imdb.com/title/tt0113682/,manual
840,Last Man Standing (1996),Last Man Standing,last man standing,"(840, 'manual')",http://www.imdb.com/title/tt0116830/,manual
841,"Glimmer Man, The (1996)",The Glimmer Man,the glimmer man,"(841, 'manual')",http://www.imdb.com/title/tt0116421/,manual
842,Pollyanna (1960),Pollyanna,pollyanna,"(842, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxOTk3MzE4OV5BMl5BanBnXkFtZTYwMjI2NjQ5._V1._CR8,70,266,404_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxOTk3MzE4OV5BMl5BanBnXkFtZTYwMjI2NjQ5._V1._CR8,70,266,404_UX182_CR0,0,182,268_AL_.jpg"
843,"Shaggy Dog, The (1959)",The Shaggy Dog,the shaggy dog,"(843, 'manual')",http://www.imdb.com/title/tt0053271/,manual
844,Freeway (1996),Freeway,freeway,"(844, 'https://images-na.ssl-images-amazon.com/images/M/MV5BODMzMzNiZTgtZDg1Ni00NDEwLWI0MzMtYjhmYTY5NGYyNDAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BODMzMzNiZTgtZDg1Ni00NDEwLWI0MzMtYjhmYTY5NGYyNDAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
845,That Thing You Do! (1996),That Thing You Do!,that thing you do!,"(845, 'https://images-na.ssl-images-amazon.com/images/M/MV5BOWVmN2ZhZjgtZGEzMy00NDkxLWI5YWQtYTE2ZTk0YzIyMzc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWVmN2ZhZjgtZGEzMy00NDkxLWI5YWQtYTE2ZTk0YzIyMzc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
846,To Gillian on Her 37th Birthday (1996),To Gillian on Her 37th Birthday,to gillian on her 37th birthday,"(846, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MDQ1ODMwMV5BMl5BanBnXkFtZTcwNTM2ODYxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MDQ1ODMwMV5BMl5BanBnXkFtZTcwNTM2ODYxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
847,Looking for Richard (1996),Looking for Richard,looking for richard,"(847, 'https://images-na.ssl-images-amazon.com/images/M/MV5BOTdkZTUzMGUtYzNhOC00ODEyLWI2MjktNTY1ZjRhM2Y2ZDYxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY268_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTdkZTUzMGUtYzNhOC00ODEyLWI2MjktNTY1ZjRhM2Y2ZDYxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY268_CR0,0,182,268_AL_.jpg"
848,"Murder, My Sweet (1944)","Murder, My Sweet","murder, my sweet","(848, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNzY4NTc3NF5BMl5BanBnXkFtZTcwMjk5NzUyMQ@@._V1._CR8,6,302,435_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNzY4NTc3NF5BMl5BanBnXkFtZTcwMjk5NzUyMQ@@._V1._CR8,6,302,435_UY268_CR2,0,182,268_AL_.jpg"
849,Days of Thunder (1990),Days of Thunder,days of thunder,"(849, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNjc5NjQ1ODIzN15BMl5BanBnXkFtZTgwMjkwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc5NjQ1ODIzN15BMl5BanBnXkFtZTgwMjkwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
850,"Perfect Candidate, A (1996)",A Perfect Candidate,a perfect candidate,"(850, 'manual')",http://www.imdb.com/title/tt0117320/,manual
851,Two or Three Things I Know About Her (1966),Two or Three Things I Know About Her,two or three things i know about her,"(851, 'manual')",http://www.imdb.com/title/tt0060304/,manual
852,"Bloody Child, The (1996)",The Bloody Child,the bloody child,"(852, 'manual')",http://www.imdb.com/title/tt0115715/,manual
853,Braindead (1992),Braindead,braindead,"(853, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2ODI4NjYxOF5BMl5BanBnXkFtZTgwODU0ODgwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2ODI4NjYxOF5BMl5BanBnXkFtZTgwODU0ODgwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
854,Bad Taste (1987),Bad Taste,bad taste,"(854, 'https://images-na.ssl-images-amazon.com/images/M/MV5BZjI5ZDY5OWYtOTIwMy00MzQ3LWFlM2EtYjMzODIzZGU0NGUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjI5ZDY5OWYtOTIwMy00MzQ3LWFlM2EtYjMzODIzZGU0NGUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
855,Diva (1981),Diva,diva,"(855, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNzk1NzkyMF5BMl5BanBnXkFtZTcwNjEwNzA4MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNzk1NzkyMF5BMl5BanBnXkFtZTcwNjEwNzA4MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
856,Night on Earth (1991),Night on Earth,night on earth,"(856, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NTkxOTQwMF5BMl5BanBnXkFtZTcwNzQ4MzA1MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NTkxOTQwMF5BMl5BanBnXkFtZTcwNzQ4MzA1MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
857,Paris Was a Woman (1995),Paris Was a Woman,paris was a woman,"(857, 'manual')",http://www.imdb.com/title/tt0114093/,manual
858,Amityville: Dollhouse (1996),Amityville: Dollhouse,amityville: dollhouse,"(858, 'manual')",http://www.imdb.com/title/tt0115535/,manual
